2021Q4,4,1c,3174,1,2021,20343062.843079,340017406
2022Q1,1,1c,3174,1,2022,20794482.857907,340017406
2022Q2,2,1c,3174,1,2022,20968535.144075,340017406
2022Q3,3,1c,3174,1,2022,21173900.532519,340017406
2022Q4,4,1c,3174,1,2022,21753902.471241,340017406
2023Q1,1,1c,3174,1,2023,22253740.321664,340017406
2017Q1,1,1d,3174,1,2017,3923577.596462,340017406
2017Q2,2,1d,3174,1,2017,3981651.705714,340017406
2017Q3,3,1d,3174,1,2017,4079343.250709,340017406
2017Q4,4,1d,3174,1,2017,4155250.091380,340017406
2018Q1,1,1d,3174,1,2018,4210890.714960,340017406
2018Q2,2,1d,3174,1,2018,4261372.599855,340017406
2018Q3,3,1d,3174,1,2018,4381875.288113,340017406
2018Q4,4,1d,3174,1,2018,4436885.814150,340017406
2019Q1,1,1d,3174,1,2019,4503542.200769,340017406
2019Q2,2,1d,3174,1,2019,4545107.388458,340017406
2019Q3,3,1d,3174,1,2019,4697768.663969,340017406
2019Q4,4,1d,3174,1,2019,4812067.732671,340017406
2020Q1,1,1d,3174,1,2020,5027635.983843,340017406
2020Q2,2,1d,3174,1,2020,5013264.939451,340017406
2020Q3,3,1d,3174,1,2020,5266627.229549,340017406
2020Q4,4,1d,3174,1,2020,5417718.576832,340017406
2021Q1,1,1d,3174,1,2021,5264062.767500,340017406
2021Q2,2,1d,3174,1,2021,5307814.229812,340017406
2021Q3,3,1d,3174,1,2021,5430946.660732,340017406
2021Q4,4,1d,3174,1,2021,5399083.871127,340017406
2022Q1,1,1d,3174,1,2022,5490177.421111,340017406
2022Q2,2,1d,3174,1,2022,5587629.107775,340017406
2022Q3,3,1d,3174,1,2022,5685471.520530,340017406
2022Q4,4,1d,3174,1,2022,5804382.572027,340017406
2023Q1,1,1d,3174,1,2023,5833391.755884,340017406
2017Q1,1,1e,3174,1,2017,20582221.298445,340017406
2017Q2,2,1e,3174,1,2017,21151096.985502,340017406
2017Q3,3,1e,3174,1,2017,21995065.308542,340017406
2017Q4,4,1e,3174,1,2017,22714092.332547,340017406
2018Q1,1,1e,3174,1,2018,22949205.599733,340017406
2018Q2,2,1e,3174,1,2018,23786535.079230,340017406
2018Q3,3,1e,3174,1,2018,24158970.557533,340017406
2018Q4,4,1e,3174,1,2018,24725651.253667,340017406
2019Q1,1,1e,3174,1,2019,25115650.549494,340017406
2019Q2,2,1e,3174,1,2019,25987909.695531,340017406
2019Q3,3,1e,3174,1,2019,26270396.846455,340017406
2019Q4,4,1e,3174,1,2019,26955368.384180,340017406
2020Q1,1,1e,3174,1,2020,25985665.709360,340017406
2020Q2,2,1e,3174,1,2020,22553713.325442,340017406
2020Q3,3,1e,3174,1,2020,23806482.767734,340017406
2020Q4,4,1e,3174,1,2020,25469137.735184,340017406
2021Q1,1,1e,3174,1,2021,25820105.807553,340017406
2021Q2,2,1e,3174,1,2021,26136782.408234,340017406
2021Q3,3,1e,3174,1,2021,24900584.402098,340017406
2021Q4,4,1e,3174,1,2021,26308494.241223,340017406
2022Q1,1,1e,3174,1,2022,27009535.826820,340017406
2022Q2,2,1e,3174,1,2022,28598094.331031,340017406
2022Q3,3,1e,3174,1,2022,29536375.131686,340017406
2022Q4,4,1e,3174,1,2022,30994611.568436,340017406
2023Q1,1,1e,3174,1,2023,30551667.849581,340017406
2017Q1,1,1f,3174,1,2017,12366877.643712,340017406
2017Q2,2,1f,3174,1,2017,12765035.475597,340017406
2017Q3,3,1f,3174,1,2017,13244939.319649,340017406
2017Q4,4,1f,3174,1,2017,13887833.404965,340017406
2018Q1,1,1f,3174,1,2018,13975469.133884,340017406
2018Q2,2,1f,3174,1,2018,14486414.938527,340017406
2018Q3,3,1f,3174,1,2018,14857281.664472,340017406
2018Q4,4,1f,3174,1,2018,15256712.683838,340017406
2019Q1,1,1f,3174,1,2019,15410385.516240,340017406
2019Q2,2,1f,3174,1,2019,16137884.515842,340017406
2019Q3,3,1f,3174,1,2019,16613756.233961,340017406
2019Q4,4,1f,3174,1,2019,17036504.845497,340017406
2020Q1,1,1f,3174,1,2020,16855328.312370,340017406
2020Q2,2,1f,3174,1,2020,13324700.181848,340017406
2020Q3,3,1f,3174,1,2020,14061689.636314,340017406
2020Q4,4,1f,3174,1,2020,15450193.180527,340017406
2021Q1,1,1f,3174,1,2021,15916942.376398,340017406
2021Q2,2,1f,3174,1,2021,16378553.298671,340017406
2021Q3,3,1f,3174,1,2021,15569518.524234,340017406
2021Q4,4,1f,3174,1,2021,16433817.798666,340017406
2022Q1,1,1f,3174,1,2022,17101051.159596,340017406
2022Q2,2,1f,3174,1,2022,18070585.387952,340017406
2022Q3,3,1f,3174,1,2022,18403369.750669,340017406
2022Q4,4,1f,3174,1,2022,18892294.512930,340017406
2023Q1,1,1f,3174,1,2023,18794634.233085,340017406
2017Q1,1,1g,3174,1,2017,6656538.189480,340017406
2017Q2,2,1g,3174,1,2017,6793651.614843,340017406
2017Q3,3,1g,3174,1,2017,6891603.154887,340017406
2017Q4,4,1g,3174,1,2017,7036800.630648,340017406
2018Q1,1,1g,3174,1,2018,7138324.472488,340017406
2018Q2,2,1g,3174,1,2018,7317293.892369,340017406
2018Q3,3,1g,3174,1,2018,7474825.367312,340017406
2018Q4,4,1g,3174,1,2018,7692847.387462,340017406
2019Q1,1,1g,3174,1,2019,7852126.829310,340017406
2019Q2,2,1g,3174,1,2019,8096495.654389,340017406
2019Q3,3,1g,3174,1,2019,8237835.051653,340017406
2019Q4,4,1g,3174,1,2019,8404408.451196,340017406
2020Q1,1,1g,3174,1,2020,8617838.371000,340017406
2020Q2,2,1g,3174,1,2020,8041439.894180,340017406
2020Q3,3,1g,3174,1,2020,7847620.766417,340017406
2020Q4,4,1g,3174,1,2020,8078486.146114,340017406
2021Q1,1,1g,3174,1,2021,8209373.288756,340017406
2021Q2,2,1g,3174,1,2021,8352031.747533,340017406
2021Q3,3,1g,3174,1,2021,8405118.299258,340017406
2021Q4,4,1g,3174,1,2021,8725742.997569,340017406
2022Q1,1,1g,3174,1,2022,8961535.968109,340017406
2022Q2,2,1g,3174,1,2022,9253364.179112,340017406
2022Q3,3,1g,3174,1,2022,9095246.344979,340017406
2022Q4,4,1g,3174,1,2022,9362557.651745,340017406
2023Q1,1,1g,3174,1,2023,9473371.977839,340017406
2017Q1,1,2,3174,1,2017,1920606.655085,340017406
2017Q2,2,2,3174,1,2017,1940467.984889,340017406
2017Q3,3,2,3174,1,2017,1966070.733414,340017406
2017Q4,4,2,3174,1,2017,2008096.367714,340017406
2018Q1,1,2,3174,1,2018,2112224.992325,340017406
2018Q2,2,2,3174,1,2018,2159129.647210,340017406
2018Q3,3,2,3174,1,2018,2204299.735284,340017406
2018Q4,4,2,3174,1,2018,2287252.475338,340017406
2019Q1,1,2,3174,1,2019,2523343.936306,340017406
2019Q2,2,2,3174,1,2019,2617174.487709,340017406
2019Q3,3,2,3174,1,2019,2479296.123863,340017406
2019Q4,4,2,3174,1,2019,2495259.672673,340017406
2020Q1,1,2,3174,1,2020,2483450.392332,340017406
2020Q2,2,2,3174,1,2020,2506875.540358,340017406
2020Q3,3,2,3174,1,2020,2510775.030090,340017406
2020Q4,4,2,3174,1,2020,2519644.796660,340017406
2021Q1,1,2,3174,1,2021,2405901.099269,340017406
2021Q2,2,2,3174,1,2021,2591588.262342,340017406
2021Q3,3,2,3174,1,2021,2553293.997282,340017406
2021Q4,4,2,3174,1,2021,2610638.660387,340017406
2022Q1,1,2,3174,1,2022,2602578.662282,340017406
2022Q2,2,2,3174,1,2022,2829695.854347,340017406
2022Q3,3,2,3174,1,2022,2839387.382490,340017406
2022Q4,4,2,3174,1,2022,2903473.408363,340017406
2023Q1,1,2,3174,1,2023,2928739.216713,340017406
2017Q1,1,3,3174,1,2017,1987838.010011,340017406
2017Q2,2,3,3174,1,2017,3234796.643634,340017406
2017Q3,3,3,3174,1,2017,3384484.641327,340017406
2017Q4,4,3,3174,1,2017,5720392.156302,340017406
2018Q1,1,3,3174,1,2018,2173044.592018,340017406
2018Q2,2,3,3174,1,2018,3657730.677475,340017406
2018Q3,3,3,3174,1,2018,3539281.700458,340017406
2018Q4,4,3,3174,1,2018,7248456.859541,340017406
2019Q1,1,3,3174,1,2019,3235727.342511,340017406
2019Q2,2,3,3174,1,2019,4753511.152431,340017406
2019Q3,3,3,3174,1,2019,3430574.074784,340017406
2019Q4,4,3,3174,1,2019,5475057.046893,340017406
2020Q1,1,3,3174,1,2020,3384928.307779,340017406
2020Q2,2,3,3174,1,2020,4321789.062803,340017406
2020Q3,3,3,3174,1,2020,5079492.259784,340017406
2020Q4,4,3,3174,1,2020,6659219.602280,340017406
2021Q1,1,3,3174,1,2021,4148461.393229,340017406
2021Q2,2,3,3174,1,2021,5286556.848070,340017406
2021Q3,3,3,3174,1,2021,5313908.338901,340017406
2021Q4,4,3,3174,1,2021,6644082.793351,340017406
2022Q1,1,3,3174,1,2022,3503247.285048,340017406
2022Q2,2,3,3174,1,2022,4800319.627417,340017406
2022Q3,3,3,3174,1,2022,4865540.902150,340017406
2022Q4,4,3,3174,1,2022,6285246.913806,340017406
2023Q1,1,3,3174,1,2023,3664491.586429,340017406
2017Q1,1,4,3174,1,2017,46016340.439392,340017406
2017Q2,2,4,3174,1,2017,47105196.865104,340017406
2017Q3,3,4,3174,1,2017,50967723.193378,340017406
2017Q4,4,4,3174,1,2017,52435107.002322,340017406
2018Q1,1,4,3174,1,2018,51527642.492828,340017406
2018Q2,2,4,3174,1,2018,52293814.919642,340017406
2018Q3,3,4,3174,1,2018,56800657.697344,340017406
2018Q4,4,4,3174,1,2018,57294267.126391,340017406
2019Q1,1,4,3174,1,2019,54835922.430755,340017406
2019Q2,2,4,3174,1,2019,53491555.963241,340017406
2019Q3,3,4,3174,1,2019,57072347.191296,340017406
2019Q4,4,4,3174,1,2019,58788984.511959,340017406
2020Q1,1,4,3174,1,2020,55191624.923681,340017406
2020Q2,2,4,3174,1,2020,47379167.966627,340017406
2020Q3,3,4,3174,1,2020,51630315.022320,340017406
2020Q4,4,4,3174,1,2020,52608776.742941,340017406
2021Q1,1,4,3174,1,2021,51816395.965956,340017406
2021Q2,2,4,3174,1,2021,50800694.276226,340017406
2021Q3,3,4,3174,1,2021,53819036.936169,340017406
2021Q4,4,4,3174,1,2021,57358392.690469,340017406
2022Q1,1,4,3174,1,2022,56730887.105919,340017406
2022Q2,2,4,3174,1,2022,56128001.636013,340017406
2022Q3,3,4,3174,1,2022,60519523.620600,340017406
2022Q4,4,4,3174,1,2022,61756361.075248,340017406
2023Q1,1,4,3174,1,2023,60573178.322972,340017406
2017Q1,1,4a,3174,1,2017,34844887.485317,340017406
2017Q2,2,4a,3174,1,2017,36302678.526016,340017406
2017Q3,3,4a,3174,1,2017,37847741.792557,340017406
2017Q4,4,4a,3174,1,2017,39179636.641337,340017406
2018Q1,1,4a,3174,1,2018,38030951.951749,340017406
2018Q2,2,4a,3174,1,2018,38179584.671355,340017406
2018Q3,3,4a,3174,1,2018,41426455.305603,340017406
2018Q4,4,4a,3174,1,2018,42150647.706350,340017406
2019Q1,1,4a,3174,1,2019,40726133.457291,340017406
2019Q2,2,4a,3174,1,2019,39401258.245829,340017406
2019Q3,3,4a,3174,1,2019,42763280.182577,340017406
2019Q4,4,4a,3174,1,2019,44468028.845569,340017406
2020Q1,1,4a,3174,1,2020,41862360.174773,340017406
2020Q2,2,4a,3174,1,2020,35504210.463537,340017406
2020Q3,3,4a,3174,1,2020,40053112.544514,340017406
2020Q4,4,4a,3174,1,2020,40788869.323876,340017406
2021Q1,1,4a,3174,1,2021,39968956.962588,340017406
2021Q2,2,4a,3174,1,2021,38236317.517187,340017406
2021Q3,3,4a,3174,1,2021,40730949.545725,340017406
2021Q4,4,4a,3174,1,2021,43590491.342651,340017406
2022Q1,1,4a,3174,1,2022,42287570.695789,340017406
2022Q2,2,4a,3174,1,2022,42304954.211941,340017406
2022Q3,3,4a,3174,1,2022,44876100.648955,340017406
2022Q4,4,4a,3174,1,2022,45884644.678993,340017406
2023Q1,1,4a,3174,1,2023,44948967.386266,340017406
